Point ID,arc_length,Co,CpMean,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
860,18.06,0.00235317,0.0474917,1.73178e-10,0.0104875,nan,nan,0.00379934,1,7.56,0.005,7.62585,0.411393,0.411392,0.00282788,0,0.411402,0.00282832,0,0.411402,0.40869,0.00362757,0,0.408706,1,0
861,18.081,0.00235283,0.0475424,1.684e-10,0.0104878,nan,nan,0.00380339,1,7.581,0.005,7.64667,0.411337,0.411337,0.00280307,0,0.411346,0.00280351,0,0.411347,0.408658,0.00359952,0,0.408674,1,0
862,18.102,0.00235248,0.0475932,1.63622e-10,0.0104882,nan,nan,0.00380745,1,7.602,0.005,7.66749,0.411282,0.411281,0.00277825,0,0.41129,0.00277869,0,0.411291,0.408627,0.00357146,0,0.408642,1,0
863,18.123,0.00235214,0.0476439,1.58844e-10,0.0104885,nan,nan,0.00381151,1,7.623,0.005,7.68831,0.411226,0.411225,0.00275344,0,0.411235,0.00275387,0,0.411235,0.408595,0.00354341,0,0.40861,1,0
864,18.144,0.0023518,0.0476946,1.54066e-10,0.0104888,nan,nan,0.00381557,1,7.644,0.005,7.70914,0.41117,0.41117,0.00272862,0,0.411179,0.00272905,0,0.411179,0.408563,0.00351536,0,0.408578,1,0
865,18.165,0.00235145,0.0477453,1.49288e-10,0.0104892,nan,nan,0.00381962,1,7.665,0.005,7.72996,0.411115,0.411114,0.00270381,0,0.411123,0.00270423,0,0.411124,0.408532,0.0034873,0,0.408547,1,0
866,18.186,0.00235111,0.047796,1.4451e-10,0.0104895,nan,nan,0.00382368,1,7.686,0.005,7.75078,0.411059,0.411059,0.002679,0,0.411067,0.00267942,0,0.411068,0.4085,0.00345925,0,0.408515,1,0
867,18.207,0.00235076,0.0478467,1.39733e-10,0.0104899,nan,nan,0.00382774,1,7.707,0.005,7.77161,0.411003,0.411003,0.00265418,0,0.411012,0.0026546,0,0.411012,0.408468,0.00343119,0,0.408483,1,0
868,18.228,0.00235042,0.0478974,1.34955e-10,0.0104902,nan,nan,0.00383179,1,7.728,0.005,7.79243,0.410948,0.410947,0.00262937,0,0.410956,0.00262978,0,0.410956,0.408437,0.00340314,0,0.408451,1,0
869,18.249,0.00235008,0.0479481,1.30177e-10,0.0104905,nan,nan,0.00383585,1,7.749,0.005,7.81326,0.410892,0.410892,0.00260455,0,0.4109,0.00260496,0,0.410901,0.408405,0.00337508,0,0.408419,1,0
870,18.27,0.00234973,0.0479989,1.25399e-10,0.0104909,nan,nan,0.00383991,1,7.77,0.005,7.83409,0.410837,0.410836,0.00257974,0,0.410844,0.00258014,0,0.410845,0.408373,0.00334703,0,0.408387,1,0
871,18.291,0.00234939,0.0480496,1.20621e-10,0.0104912,nan,nan,0.00384397,1,7.791,0.005,7.85492,0.410781,0.41078,0.00255493,0,0.410788,0.00255533,0,0.410789,0.408342,0.00331897,0,0.408355,1,0
872,18.312,0.00234905,0.0481003,1.15843e-10,0.0104915,nan,nan,0.00384802,1,7.812,0.005,7.87575,0.410725,0.410725,0.00253011,0,0.410733,0.00253051,0,0.410733,0.40831,0.00329092,0,0.408323,1,0
873,18.333,0.0023487,0.048151,1.11065e-10,0.0104919,nan,nan,0.00385208,1,7.833,0.005,7.89658,0.41067,0.410669,0.0025053,0,0.410677,0.00250569,0,0.410677,0.408278,0.00326286,0,0.408291,1,0
874,18.354,0.00234836,0.0482017,1.06287e-10,0.0104922,nan,nan,0.00385614,1,7.854,0.005,7.91741,0.410614,0.410614,0.00248048,0,0.410621,0.00248087,0,0.410622,0.408246,0.00323481,0,0.408259,1,0
875,18.375,0.00234801,0.0482524,1.0151e-10,0.0104926,nan,nan,0.00386019,1,7.875,0.005,7.93824,0.410559,0.410558,0.00245567,0,0.410565,0.00245605,0,0.410566,0.408215,0.00320676,0,0.408227,1,0
876,18.396,0.00234767,0.0483031,9.67317e-11,0.0104929,nan,nan,0.00386425,1,7.896,0.005,7.95907,0.410503,0.410502,0.00243086,0,0.41051,0.00243124,0,0.41051,0.408183,0.0031787,0,0.408195,1,0
877,18.417,0.00234733,0.0483538,9.19539e-11,0.0104932,nan,nan,0.00386831,1,7.917,0.005,7.97991,0.410447,0.410447,0.00240604,0,0.410454,0.00240642,0,0.410454,0.408151,0.00315065,0,0.408164,1,0
878,18.438,0.00234698,0.0484046,8.71759e-11,0.0104936,nan,nan,0.00387236,1,7.938,0.005,8.00074,0.410392,0.410391,0.00238123,0,0.410398,0.0023816,0,0.410399,0.40812,0.00312259,0,0.408132,1,0
879,18.459,0.00234664,0.0484553,8.23981e-11,0.0104939,nan,nan,0.00387642,1,7.959,0.005,8.02158,0.410336,0.410336,0.00235642,0,0.410342,0.00235678,0,0.410343,0.408088,0.00309454,0,0.4081,1,0
880,18.48,0.0023463,0.048506,7.76203e-11,0.0104942,nan,nan,0.00388048,1,7.98,0.005,8.04241,0.410281,0.41028,0.0023316,0,0.410286,0.00233196,0,0.410287,0.408056,0.00306648,0,0.408068,1,0
881,18.501,0.00234595,0.0485567,7.28423e-11,0.0104946,nan,nan,0.00388454,1,8.001,0.005,8.06325,0.410225,0.410224,0.00230679,0,0.410231,0.00230714,0,0.410231,0.408025,0.00303843,0,0.408036,1,0
882,18.522,0.00234561,0.0486074,6.80644e-11,0.0104949,nan,nan,0.00388859,1,8.022,0.005,8.08409,0.410169,0.410169,0.00228197,0,0.410175,0.00228233,0,0.410176,0.407993,0.00301037,0,0.408004,1,0
883,18.543,0.00234527,0.0486581,6.32866e-11,0.0104952,nan,nan,0.00389265,1,8.043,0.005,8.10493,0.410114,0.410113,0.00225716,0,0.410119,0.00225751,0,0.41012,0.407961,0.00298232,0,0.407972,1,0
884,18.564,0.00234492,0.0487088,5.85088e-11,0.0104956,nan,nan,0.00389671,1,8.064,0.005,8.12577,0.410058,0.410057,0.00223235,0,0.410063,0.00223269,0,0.410064,0.40793,0.00295426,0,0.40794,1,0
885,18.585,0.00234458,0.0487596,5.37309e-11,0.0104959,nan,nan,0.00390076,1,8.085,0.005,8.14661,0.410002,0.410002,0.00220753,0,0.410008,0.00220787,0,0.410008,0.407898,0.00292621,0,0.407908,1,0
886,18.606,0.00234423,0.0488103,4.89531e-11,0.0104963,nan,nan,0.00390482,1,8.106,0.005,8.16745,0.409947,0.409946,0.00218272,0,0.409952,0.00218306,0,0.409953,0.407866,0.00289816,0,0.407876,1,0
887,18.627,0.00234389,0.048861,4.41752e-11,0.0104966,nan,nan,0.00390888,1,8.127,0.005,8.18829,0.409891,0.409891,0.0021579,0,0.409896,0.00215824,0,0.409897,0.407834,0.0028701,0,0.407845,1,0
888,18.648,0.00234355,0.0489117,3.93974e-11,0.0104969,nan,nan,0.00391294,1,8.148,0.005,8.20914,0.409836,0.409835,0.00213309,0,0.40984,0.00213342,0,0.409841,0.407803,0.00284205,0,0.407813,1,0
889,18.669,0.0023432,0.0489624,3.46195e-11,0.0104973,nan,nan,0.00391699,1,8.169,0.005,8.22998,0.40978,0.409779,0.00210828,0,0.409785,0.0021086,0,0.409785,0.407771,0.00281399,0,0.407781,1,0
890,18.69,0.00234294,0.0489997,3.26492e-11,0.0104973,nan,nan,0.00391997,1,8.19,0.005,8.25082,0.409737,0.409736,0.00208607,0,0.409742,0.00208639,0,0.409742,0.407746,0.0027871,0,0.407756,1,0
891,18.711,0.0023427,0.0490316,3.18013e-11,0.0104972,nan,nan,0.00392252,1,8.211,0.005,8.27167,0.409699,0.409699,0.0020649,0,0.409704,0.00206521,0,0.409704,0.407724,0.00276068,0,0.407734,1,0
892,18.732,0.00234247,0.0490634,3.09533e-11,0.0104971,nan,nan,0.00392508,1,8.232,0.005,8.29252,0.409661,0.409661,0.00204373,0,0.409666,0.00204404,0,0.409667,0.407703,0.00273426,0,0.407712,1,0
893,18.753,0.00234223,0.0490953,3.01054e-11,0.010497,nan,nan,0.00392763,1,8.253,0.005,8.31336,0.409624,0.409623,0.00202256,0,0.409628,0.00202287,0,0.409629,0.407681,0.00270784,0,0.40769,1,0
894,18.774,0.002342,0.0491272,2.92575e-11,0.0104969,nan,nan,0.00393018,1,8.274,0.005,8.33421,0.409586,0.409585,0.00200139,0,0.40959,0.00200169,0,0.409591,0.407659,0.00268142,0,0.407667,1,0
895,18.795,0.00234176,0.0491591,2.84096e-11,0.0104969,nan,nan,0.00393273,1,8.295,0.005,8.35506,0.409548,0.409547,0.00198022,0,0.409552,0.00198052,0,0.409553,0.407637,0.002655,0,0.407645,1,0
896,18.816,0.00234153,0.049191,2.75617e-11,0.0104968,nan,nan,0.00393528,1,8.316,0.005,8.37591,0.40951,0.409509,0.00195905,0,0.409514,0.00195935,0,0.409515,0.407615,0.00262858,0,0.407623,1,0
897,18.837,0.00234129,0.0492229,2.67138e-11,0.0104967,nan,nan,0.00393783,1,8.337,0.005,8.39676,0.409472,0.409472,0.00193788,0,0.409476,0.00193817,0,0.409477,0.407593,0.00260216,0,0.407601,1,0
898,18.858,0.00234106,0.0492547,2.58658e-11,0.0104966,nan,nan,0.00394038,1,8.358,0.005,8.41761,0.409434,0.409434,0.00191671,0,0.409438,0.001917,0,0.409439,0.407571,0.00257574,0,0.407579,1,0
899,18.879,0.00234082,0.0492866,2.50179e-11,0.0104965,nan,nan,0.00394293,1,8.379,0.005,8.43846,0.409397,0.409396,0.00189554,0,0.4094,0.00189583,0,0.409401,0.407549,0.00254932,0,0.407557,1,0
900,18.9,0.00234059,0.0493185,2.417e-11,0.0104964,nan,nan,0.00394548,1,8.4,0.005,8.45932,0.409359,0.409358,0.00187437,0,0.409362,0.00187466,0,0.409363,0.407527,0.0025229,0,0.407535,1,0
901,18.921,0.00234035,0.0493504,2.33221e-11,0.0104963,nan,nan,0.00394803,1,8.421,0.005,8.48017,0.409321,0.40932,0.0018532,0,0.409324,0.00185348,0,0.409325,0.407505,0.00249648,0,0.407513,1,0
902,18.942,0.00234012,0.0493823,2.24741e-11,0.0104962,nan,nan,0.00395058,1,8.442,0.005,8.50102,0.409283,0.409282,0.00183203,0,0.409286,0.00183231,0,0.409287,0.407483,0.00247006,0,0.407491,1,0
903,18.963,0.00233988,0.0494142,2.16262e-11,0.0104962,nan,nan,0.00395313,1,8.463,0.005,8.52188,0.409245,0.409245,0.00181086,0,0.409249,0.00181113,0,0.409249,0.407461,0.00244364,0,0.407469,1,0
904,18.984,0.00233965,0.0494461,2.07783e-11,0.0104961,nan,nan,0.00395568,1,8.484,0.005,8.54273,0.409207,0.409207,0.00178969,0,0.409211,0.00178996,0,0.409211,0.407439,0.00241722,0,0.407447,1,0
905,19.005,0.00233941,0.0494779,1.99304e-11,0.010496,nan,nan,0.00395824,1,8.505,0.005,8.56359,0.409169,0.409169,0.00176852,0,0.409173,0.00176879,0,0.409173,0.407418,0.0023908,0,0.407425,1,0
906,19.026,0.00233918,0.0495098,1.90825e-11,0.0104959,nan,nan,0.00396079,1,8.526,0.005,8.58444,0.409132,0.409131,0.00174735,0,0.409135,0.00174762,0,0.409135,0.407396,0.00236438,0,0.407402,1,0
907,19.047,0.00233894,0.0495417,1.82346e-11,0.0104958,nan,nan,0.00396334,1,8.547,0.005,8.6053,0.409094,0.409093,0.00172618,0,0.409097,0.00172644,0,0.409097,0.407374,0.00233796,0,0.40738,1,0
908,19.068,0.00233871,0.0495736,1.73866e-11,0.0104957,nan,nan,0.00396589,1,8.568,0.005,8.62616,0.409056,0.409055,0.00170501,0,0.409059,0.00170527,0,0.409059,0.407352,0.00231154,0,0.407358,1,0
909,19.089,0.00233847,0.0496055,1.65387e-11,0.0104956,nan,nan,0.00396844,1,8.589,0.005,8.64702,0.409018,0.409018,0.00168384,0,0.409021,0.0016841,0,0.409022,0.40733,0.00228512,0,0.407336,1,0
910,19.11,0.00233824,0.0496374,1.56908e-11,0.0104955,nan,nan,0.00397099,1,8.61,0.005,8.66788,0.40898,0.40898,0.00166267,0,0.408983,0.00166292,0,0.408984,0.407308,0.00225869,0,0.407314,1,0
911,19.131,0.002338,0.0496692,1.48429e-11,0.0104954,nan,nan,0.00397354,1,8.631,0.005,8.68874,0.408942,0.408942,0.0016415,0,0.408945,0.00164175,0,0.408946,0.407286,0.00223227,0,0.407292,1,0
912,19.152,0.00233777,0.0497011,1.39949e-11,0.0104954,nan,nan,0.00397609,1,8.652,0.005,8.7096,0.408905,0.408904,0.00162033,0,0.408907,0.00162058,0,0.408908,0.407264,0.00220585,0,0.40727,1,0
913,19.173,0.00233753,0.049733,1.3147e-11,0.0104953,nan,nan,0.00397864,1,8.673,0.005,8.73046,0.408867,0.408866,0.00159916,0,0.408869,0.0015994,0,0.40887,0.407242,0.00217943,0,0.407248,1,0
914,19.194,0.0023373,0.0497649,1.22991e-11,0.0104952,nan,nan,0.00398119,1,8.694,0.005,8.75132,0.408829,0.408828,0.00157799,0,0.408831,0.00157823,0,0.408832,0.40722,0.00215301,0,0.407226,1,0
915,19.215,0.00233706,0.0497968,1.14512e-11,0.0104951,nan,nan,0.00398374,1,8.715,0.005,8.77219,0.408791,0.408791,0.00155682,0,0.408793,0.00155706,0,0.408794,0.407198,0.00212659,0,0.407204,1,0
916,19.236,0.00233683,0.0498287,1.06033e-11,0.010495,nan,nan,0.00398629,1,8.736,0.005,8.79305,0.408753,0.408753,0.00153565,0,0.408756,0.00153588,0,0.408756,0.407176,0.00210017,0,0.407182,1,0
917,19.257,0.00233659,0.0498606,9.75535e-12,0.0104949,nan,nan,0.00398884,1,8.757,0.005,8.81391,0.408715,0.408715,0.00151448,0,0.408718,0.00151471,0,0.408718,0.407155,0.00207375,0,0.40716,1,0
918,19.278,0.00233636,0.0498924,8.90743e-12,0.0104948,nan,nan,0.0039914,1,8.778,0.005,8.83478,0.408678,0.408677,0.00149331,0,0.40868,0.00149354,0,0.40868,0.407133,0.00204733,0,0.407138,1,0
919,19.299,0.00233612,0.0499243,8.05952e-12,0.0104947,nan,nan,0.00399395,1,8.799,0.005,8.85564,0.40864,0.408639,0.00147214,0,0.408642,0.00147236,0,0.408642,0.407111,0.00202091,0,0.407116,1,0
920,19.32,0.00233589,0.0499562,7.2116e-12,0.0104947,nan,nan,0.0039965,1,8.82,0.005,8.87651,0.408602,0.408601,0.00145097,0,0.408604,0.00145119,0,0.408604,0.407089,0.00199449,0,0.407094,1,0
921,19.341,0.00233565,0.0499881,6.36368e-12,0.0104946,nan,nan,0.00399905,1,8.841,0.005,8.89738,0.408564,0.408564,0.0014298,0,0.408566,0.00143002,0,0.408566,0.407067,0.00196807,0,0.407072,1,0
922,19.362,0.00233542,0.05002,5.51573e-12,0.0104945,nan,nan,0.0040016,1,8.862,0.005,8.91824,0.408526,0.408526,0.00140863,0,0.408528,0.00140884,0,0.408529,0.407045,0.00194165,0,0.40705,1,0
923,19.383,0.00233521,0.0500481,4.86227e-12,0.0104944,nan,nan,0.00400385,1,8.883,0.005,8.93911,0.408492,0.408492,0.00138811,0,0.408494,0.00138832,0,0.408495,0.407025,0.00191554,0,0.40703,1,0
924,19.404,0.00233506,0.050066,4.74544e-12,0.0104942,nan,nan,0.00400528,1,8.904,0.005,8.95998,0.40847,0.40847,0.00136939,0,0.408472,0.0013696,0,0.408473,0.407012,0.00189031,0,0.407017,1,0
925,19.425,0.00233492,0.0500838,4.6286e-12,0.0104941,nan,nan,0.0040067,1,8.925,0.005,8.98085,0.408448,0.408448,0.00135068,0,0.40845,0.00135088,0,0.40845,0.406999,0.00186507,0,0.407004,1,0
926,19.446,0.00233478,0.0501017,4.51177e-12,0.0104939,nan,nan,0.00400813,1,8.946,0.005,9.00172,0.408426,0.408425,0.00133196,0,0.408428,0.00133216,0,0.408428,0.406986,0.00183983,0,0.40699,1,0
927,19.467,0.00233464,0.0501195,4.39494e-12,0.0104937,nan,nan,0.00400956,1,8.967,0.005,9.02259,0.408404,0.408403,0.00131324,0,0.408405,0.00131344,0,0.408406,0.406973,0.00181459,0,0.406977,1,0
928,19.488,0.0023345,0.0501373,4.2781e-12,0.0104936,nan,nan,0.00401099,1,8.988,0.005,9.04346,0.408381,0.408381,0.00129452,0,0.408383,0.00129472,0,0.408383,0.40696,0.00178936,0,0.406964,1,0
929,19.509,0.00233436,0.0501552,4.16127e-12,0.0104934,nan,nan,0.00401241,1,9.009,0.005,9.06433,0.408359,0.408359,0.0012758,0,0.408361,0.001276,0,0.408361,0.406947,0.00176412,0,0.406951,1,0
930,19.53,0.00233422,0.050173,4.04444e-12,0.0104933,nan,nan,0.00401384,1,9.03,0.005,9.0852,0.408337,0.408337,0.00125708,0,0.408338,0.00125727,0,0.408339,0.406934,0.00173888,0,0.406938,1,0
931,19.551,0.00233408,0.0501909,3.92761e-12,0.0104931,nan,nan,0.00401527,1,9.051,0.005,9.10608,0.408315,0.408314,0.00123837,0,0.408316,0.00123855,0,0.408317,0.406921,0.00171365,0,0.406925,1,0
932,19.572,0.00233394,0.0502087,3.81077e-12,0.010493,nan,nan,0.0040167,1,9.072,0.005,9.12695,0.408293,0.408292,0.00121965,0,0.408294,0.00121983,0,0.408294,0.406908,0.00168841,0,0.406912,1,0
933,19.593,0.0023338,0.0502266,3.69394e-12,0.0104928,nan,nan,0.00401812,1,9.093,0.005,9.14782,0.40827,0.40827,0.00120093,0,0.408272,0.00120111,0,0.408272,0.406895,0.00166317,0,0.406898,1,0
934,19.614,0.00233365,0.0502444,3.5771e-12,0.0104927,nan,nan,0.00401955,1,9.114,0.005,9.1687,0.408248,0.408248,0.00118221,0,0.408249,0.00118239,0,0.40825,0.406882,0.00163793,0,0.406885,1,0
935,19.635,0.00233351,0.0502622,3.46027e-12,0.0104925,nan,nan,0.00402098,1,9.135,0.005,9.18957,0.408226,0.408225,0.00116349,0,0.408227,0.00116367,0,0.408228,0.406869,0.0016127,0,0.406872,1,0
936,19.656,0.00233337,0.0502801,3.34344e-12,0.0104924,nan,nan,0.00402241,1,9.156,0.005,9.21045,0.408204,0.408203,0.00114477,0,0.408205,0.00114495,0,0.408205,0.406856,0.00158746,0,0.406859,1,0
937,19.677,0.00233323,0.0502979,3.2266e-12,0.0104922,nan,nan,0.00402383,1,9.177,0.005,9.23132,0.408181,0.408181,0.00112605,0,0.408183,0.00112622,0,0.408183,0.406843,0.00156222,0,0.406846,1,0
938,19.698,0.00233309,0.0503158,3.10977e-12,0.010492,nan,nan,0.00402526,1,9.198,0.005,9.2522,0.408159,0.408159,0.00110734,0,0.40816,0.0011075,0,0.408161,0.40683,0.00153698,0,0.406833,1,0
939,19.719,0.00233295,0.0503336,2.99294e-12,0.0104919,nan,nan,0.00402669,1,9.219,0.005,9.27308,0.408137,0.408137,0.00108862,0,0.408138,0.00108878,0,0.408138,0.406817,0.00151175,0,0.40682,1,0
940,19.74,0.00233281,0.0503514,2.87611e-12,0.0104917,nan,nan,0.00402812,1,9.24,0.005,9.29396,0.408115,0.408114,0.0010699,0,0.408116,0.00107006,0,0.408116,0.406804,0.00148651,0,0.406806,1,0
941,19.761,0.00233267,0.0503693,2.75927e-12,0.0104916,nan,nan,0.00402954,1,9.261,0.005,9.31483,0.408093,0.408092,0.00105118,0,0.408094,0.00105134,0,0.408094,0.406791,0.00146127,0,0.406793,1,0
942,19.782,0.00233253,0.0503871,2.64244e-12,0.0104914,nan,nan,0.00403097,1,9.282,0.005,9.33571,0.40807,0.40807,0.00103246,0,0.408071,0.00103262,0,0.408072,0.406778,0.00143604,0,0.40678,1,0
943,19.803,0.00233238,0.050405,2.5256e-12,0.0104913,nan,nan,0.0040324,1,9.303,0.005,9.35659,0.408048,0.408048,0.00101374,0,0.408049,0.0010139,0,0.408049,0.406765,0.0014108,0,0.406767,1,0
944,19.824,0.00233224,0.0504228,2.40877e-12,0.0104911,nan,nan,0.00403383,1,9.324,0.005,9.37747,0.408026,0.408026,0.000995024,0,0.408027,0.000995174,0,0.408027,0.406752,0.00138556,0,0.406754,1,0
945,19.845,0.0023321,0.0504407,2.29194e-12,0.010491,nan,nan,0.00403525,1,9.345,0.005,9.39835,0.408004,0.408003,0.000976306,0,0.408005,0.000976453,0,0.408005,0.406739,0.00136032,0,0.406741,1,0
946,19.866,0.00233196,0.0504585,2.1751e-12,0.0104908,nan,nan,0.00403668,1,9.366,0.005,9.41924,0.407981,0.407981,0.000957587,0,0.407982,0.000957732,0,0.407983,0.406726,0.00133509,0,0.406728,1,0
947,19.887,0.00233182,0.0504763,2.05827e-12,0.0104907,nan,nan,0.00403811,1,9.387,0.005,9.44012,0.407959,0.407959,0.000938869,0,0.40796,0.00093901,0,0.40796,0.406713,0.00130985,0,0.406715,1,0
948,19.908,0.00233168,0.0504942,1.94144e-12,0.0104905,nan,nan,0.00403953,1,9.408,0.005,9.461,0.407937,0.407937,0.00092015,0,0.407938,0.000920289,0,0.407938,0.406699,0.00128461,0,0.406702,1,0
949,19.929,0.00233154,0.050512,1.82461e-12,0.0104903,nan,nan,0.00404096,1,9.429,0.005,9.48188,0.407915,0.407915,0.000901432,0,0.407916,0.000901568,0,0.407916,0.406686,0.00125937,0,0.406688,1,0
950,19.95,0.0023314,0.0505299,1.70777e-12,0.0104902,nan,nan,0.00404239,1,9.45,0.005,9.50276,0.407893,0.407892,0.000882713,0,0.407893,0.000882847,0,0.407894,0.406673,0.00123414,0,0.406675,1,0
951,19.971,0.00233126,0.0505477,1.59094e-12,0.01049,nan,nan,0.00404382,1,9.471,0.005,9.52365,0.40787,0.40787,0.000863995,0,0.407871,0.000864125,0,0.407871,0.40666,0.0012089,0,0.406662,1,0
952,19.992,0.00233112,0.0505656,1.47411e-12,0.0104899,nan,nan,0.00404524,1,9.492,0.005,9.54453,0.407848,0.407848,0.000845277,0,0.407849,0.000845404,0,0.407849,0.406647,0.00118366,0,0.406649,1,0
953,20.013,0.00233097,0.0505834,1.35727e-12,0.0104897,nan,nan,0.00404667,1,9.513,0.005,9.56542,0.407826,0.407826,0.000826558,0,0.407827,0.000826683,0,0.407827,0.406634,0.00115842,0,0.406636,1,0
954,20.034,0.00233083,0.0506012,1.24044e-12,0.0104896,nan,nan,0.0040481,1,9.534,0.005,9.5863,0.407804,0.407803,0.000807839,0,0.407804,0.000807961,0,0.407805,0.406621,0.00113319,0,0.406623,1,0
955,20.055,0.00233069,0.0506191,1.1236e-12,0.0104894,nan,nan,0.00404953,1,9.555,0.005,9.60719,0.407782,0.407781,0.00078912,0,0.407782,0.000789239,0,0.407782,0.406608,0.00110795,0,0.40661,1,0
956,20.076,0.00233055,0.0506369,1.00677e-12,0.0104893,nan,nan,0.00405095,1,9.576,0.005,9.62807,0.407759,0.407759,0.000770402,0,0.40776,0.000770518,0,0.40776,0.406595,0.00108271,0,0.406597,1,0
957,20.097,0.00233041,0.0506548,8.89938e-13,0.0104891,nan,nan,0.00405238,1,9.597,0.005,9.64896,0.407737,0.407737,0.000751684,0,0.407738,0.000751797,0,0.407738,0.406582,0.00105747,0,0.406584,1,0
958,20.118,0.00233027,0.0506726,7.73105e-13,0.010489,nan,nan,0.00405381,1,9.618,0.005,9.66985,0.407715,0.407715,0.000732965,0,0.407715,0.000733076,0,0.407716,0.406569,0.00103224,0,0.40657,1,0
959,20.139,0.00233013,0.0506905,6.56273e-13,0.0104888,nan,nan,0.00405524,1,9.639,0.005,9.69073,0.407693,0.407692,0.000714247,0,0.407693,0.000714354,0,0.407693,0.406556,0.001007,0,0.406557,1,0
960,20.16,0.00233003,0.0507024,5.8928e-13,0.0104887,nan,nan,0.00405619,1,9.66,0.005,9.71162,0.407678,0.407677,0.00069615,0,0.407678,0.000696255,0,0.407678,0.406547,0.000982087,0,0.406548,1,0
961,20.181,0.00232998,0.0507079,5.77892e-13,0.0104886,nan,nan,0.00405663,1,9.681,0.005,9.73251,0.40767,0.40767,0.000678746,0,0.407671,0.000678848,0,0.407671,0.406543,0.000957535,0,0.406544,1,0
962,20.202,0.00232994,0.0507133,5.66505e-13,0.0104885,nan,nan,0.00405706,1,9.702,0.005,9.7534,0.407663,0.407663,0.000661342,0,0.407663,0.000661442,0,0.407664,0.406539,0.000932983,0,0.40654,1,0
963,20.223,0.00232989,0.0507187,5.55117e-13,0.0104884,nan,nan,0.0040575,1,9.723,0.005,9.77429,0.407656,0.407656,0.000643939,0,0.407656,0.000644036,0,0.407656,0.406534,0.000908431,0,0.406535,1,0
964,20.244,0.00232984,0.0507241,5.43729e-13,0.0104883,nan,nan,0.00405793,1,9.744,0.005,9.79518,0.407649,0.407648,0.000626534,0,0.407649,0.000626629,0,0.407649,0.40653,0.000883878,0,0.406531,1,0
965,20.265,0.00232979,0.0507296,5.32342e-13,0.0104882,nan,nan,0.00405837,1,9.765,0.005,9.81607,0.407641,0.407641,0.000609131,0,0.407642,0.000609222,0,0.407642,0.406526,0.000859326,0,0.406527,1,0
966,20.286,0.00232975,0.050735,5.20954e-13,0.0104881,nan,nan,0.0040588,1,9.786,0.005,9.83696,0.407634,0.407634,0.000591727,0,0.407634,0.000591816,0,0.407634,0.406521,0.000834774,0,0.406522,1,0
967,20.307,0.0023297,0.0507404,5.09567e-13,0.010488,nan,nan,0.00405923,1,9.807,0.005,9.85785,0.407627,0.407627,0.000574323,0,0.407627,0.00057441,0,0.407627,0.406517,0.000810222,0,0.406518,1,0
968,20.328,0.00232965,0.0507458,4.98179e-13,0.0104879,nan,nan,0.00405967,1,9.828,0.005,9.87875,0.40762,0.407619,0.00055692,0,0.40762,0.000557003,0,0.40762,0.406513,0.00078567,0,0.406514,1,0
969,20.349,0.0023296,0.0507513,4.86792e-13,0.0104878,nan,nan,0.0040601,1,9.849,0.005,9.89964,0.407612,0.407612,0.000539516,0,0.407612,0.000539597,0,0.407613,0.406509,0.000761118,0,0.406509,1,0
970,20.37,0.00232956,0.0507567,4.75404e-13,0.0104877,nan,nan,0.00406054,1,9.87,0.005,9.92053,0.407605,0.407605,0.000522112,0,0.407605,0.000522191,0,0.407605,0.406504,0.000736565,0,0.406505,1,0
971,20.391,0.00232951,0.0507621,4.64017e-13,0.0104876,nan,nan,0.00406097,1,9.891,0.005,9.94142,0.407598,0.407598,0.000504709,0,0.407598,0.000504785,0,0.407598,0.4065,0.000712013,0,0.406501,1,0
972,20.412,0.00232946,0.0507676,4.52629e-13,0.0104875,nan,nan,0.0040614,1,9.912,0.005,9.96232,0.407591,0.40759,0.000487305,0,0.407591,0.000487378,0,0.407591,0.406496,0.000687461,0,0.406496,1,0
973,20.433,0.00232941,0.050773,4.41242e-13,0.0104874,nan,nan,0.00406184,1,9.933,0.005,9.98321,0.407583,0.407583,0.000469901,0,0.407583,0.000469972,0,0.407584,0.406491,0.000662909,0,0.406492,1,0
974,20.454,0.00232937,0.0507784,4.29854e-13,0.0104873,nan,nan,0.00406227,1,9.954,0.005,10.0041,0.407576,0.407576,0.000452497,0,0.407576,0.000452565,0,0.407576,0.406487,0.000638356,0,0.406488,1,0
975,20.475,0.00232932,0.0507838,4.18467e-13,0.0104872,nan,nan,0.00406271,1,9.975,0.005,10.025,0.407569,0.407569,0.000435093,0,0.407569,0.000435159,0,0.407569,0.406483,0.000613804,0,0.406483,1,0
976,20.496,0.00232927,0.0507893,4.07079e-13,0.0104871,nan,nan,0.00406314,1,9.996,0.005,10.0459,0.407562,0.407561,0.00041769,0,0.407562,0.000417752,0,0.407562,0.406479,0.000589252,0,0.406479,1,0
977,20.517,0.00232922,0.0507947,3.95692e-13,0.010487,nan,nan,0.00406358,1,10.017,0.005,10.0668,0.407554,0.407554,0.000400286,0,0.407554,0.000400346,0,0.407554,0.406474,0.0005647,0,0.406475,1,0
